Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR,Rainfall_Condition,Temperature_Condition,Humidity_Condition,Climate_Extreme_Flag,Climate_Stress_Score,Climate_Stress_Level
4912,Rajasthan,Udaipur,2020,Kharif,Wheat,2079.82,19.1,51.3,Alluvial,Tube Well,157.17,56.25,464.44,4.16,46042.65,28503.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
4916,Rajasthan,Kota,2020,Kharif,Cotton,1005.97,36.3,84.8,Alluvial,Sprinkler,401.53,38.97,1775.43,6.56,60061.57,116730.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
4930,Rajasthan,Kota,2020,Rabi,Barley,2085.95,37.4,58.6,Alluvial,Drip,344.24,34.2,3117.13,1.6,13395.56,64250.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
4948,Rajasthan,Ajmer,2020,Zaid,Millets,2094.44,28.1,38.9,Red,Sprinkler,157.36,54.89,2264.56,4.6,18317.77,104436.0,Higher relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
4957,West Bengal,Kolkata,2020,Zaid,Millets,449.26,20.4,37.6,Black,Drip,113.13,20.73,4988.71,3.92,59927.99,169291.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
4959,West Bengal,Kolkata,2020,Kharif,Pulses,2051.15,35.6,86.1,Sandy,Rain-fed,218.22,32.25,4619.41,4.41,14543.12,172547.0,Higher relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
4967,West Bengal,Kolkata,2020,Kharif,Cotton,1249.07,38.0,88.4,Sandy,Drip,207.51,5.99,1913.99,4.17,49376.76,136216.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
4973,West Bengal,Howrah,2020,Zaid,Cotton,448.39,36.5,72.9,Alluvial,Tube Well,244.52,24.35,996.18,8.36,60811.22,101687.0,Lower relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
4978,West Bengal,Howrah,2020,Kharif,Maize,2064.15,18.9,66.9,Black,Sprinkler,360.61,59.52,3620.58,4.93,24493.78,198482.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
4983,West Bengal,Howrah,2020,Rabi,Rice,431.93,25.2,38.2,Black,Sprinkler,358.32,10.45,4050.03,8.31,44865.36,391528.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
4985,West Bengal,Howrah,2020,Rabi,Cotton,980.27,37.7,38.5,Laterite,Canal,169.59,46.0,3479.51,5.5,18911.49,255398.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
5012,West Bengal,Siliguri,2020,Kharif,Barley,2099.57,30.7,36.4,Laterite,Sprinkler,448.85,19.95,3553.46,6.07,12198.25,363166.0,Higher relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
5013,West Bengal,Siliguri,2020,Rabi,Wheat,2085.19,36.0,79.8,Sandy,Rain-fed,346.39,45.38,4322.09,5.0,51778.21,271243.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5024,West Bengal,Malda,2020,Zaid,Maize,2113.71,24.8,38.0,Black,Tube Well,230.3,34.75,2911.07,5.65,54547.68,210309.0,Higher relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
5025,West Bengal,Malda,2020,Rabi,Cotton,2110.6,33.7,87.6,Red,Sprinkler,157.89,41.38,1603.71,3.2,21703.7,67611.0,Higher relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
5030,West Bengal,Malda,2020,Zaid,Rice,2052.71,36.3,76.5,Alluvial,Tube Well,92.49,56.96,3883.03,3.65,21558.54,178012.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5038,West Bengal,Malda,2020,Rabi,Barley,476.46,19.4,75.2,Red,Rain-fed,409.88,10.1,2549.56,4.75,32416.42,167840.0,Lower relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5058,Uttarakhand,Dehradun,2021,Kharif,Millets,1374.47,19.8,88.3,Laterite,Rain-fed,128.36,54.56,624.83,7.83,32637.65,49687.0,Moderate relative rainfall,Lower relative temperature,Higher relative humidity,True,2,High relative climate deviation
5062,Uttarakhand,Haridwar,2021,Kharif,Maize,638.14,19.7,86.8,Laterite,Sprinkler,141.41,50.05,4992.1,7.41,45428.92,582490.0,Moderate relative rainfall,Lower relative temperature,Higher relative humidity,True,2,High relative climate deviation
5065,Uttarakhand,Haridwar,2021,Kharif,Rice,555.54,18.4,69.0,Black,Tube Well,260.2,37.0,1117.19,7.48,28951.07,135003.0,Lower relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5078,Uttarakhand,Nainital,2021,Zaid,Cotton,2033.19,34.4,85.6,Sandy,Drip,255.84,9.57,4676.47,6.89,62117.1,573710.0,Higher relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
5079,Uttarakhand,Nainital,2021,Kharif,Barley,416.35,37.8,56.9,Laterite,Drip,224.5,33.19,4735.93,6.92,49706.19,335426.0,Lower relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5087,Uttarakhand,Nainital,2021,Rabi,Barley,2057.95,37.7,52.9,Sandy,Canal,326.31,30.09,2186.26,6.93,41870.72,260530.00000000003,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5092,Uttarakhand,Nainital,2021,Kharif,Sugarcane,469.31,21.8,37.7,Red,Drip,366.34,30.5,4215.81,6.47,45747.3,253716.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
5099,Uttarakhand,Almora,2021,Kharif,Barley,501.0,30.8,37.1,Alluvial,Tube Well,249.24,29.51,2402.13,7.77,34221.47,249560.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
5123,Uttarakhand,Pauri,2021,Kharif,Sugarcane,2132.94,36.3,40.8,Sandy,Sprinkler,279.69,53.57,3166.92,5.88,13695.91,240361.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5138,Uttar Pradesh,Lucknow,2021,Kharif,Wheat,2080.57,37.8,82.6,Red,Sprinkler,431.95,38.5,2272.85,7.39,21681.43,187968.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5151,Uttar Pradesh,Kanpur,2021,Kharif,Wheat,1675.25,37.6,35.2,Red,Sprinkler,256.96,21.11,3446.04,6.1,63665.92,175218.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
5153,Uttar Pradesh,Kanpur,2021,Zaid,Pulses,2079.65,37.8,62.0,Black,Tube Well,328.56,8.98,3700.83,2.38,29041.69,71703.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5164,Uttar Pradesh,Kanpur,2021,Zaid,Maize,611.65,19.4,85.0,Black,Tube Well,103.45,49.33,426.11,1.25,50803.27,8117.0,Moderate relative rainfall,Lower relative temperature,Higher relative humidity,True,2,High relative climate deviation
5187,Uttar Pradesh,Agra,2021,Kharif,Cotton,516.31,19.0,85.5,Sandy,Canal,104.56,33.68,2411.42,3.32,34884.79,139402.0,Lower relative rainfall,Lower relative temperature,Higher relative humidity,True,3,High relative climate deviation
5192,Uttar Pradesh,Agra,2021,Zaid,Wheat,1679.07,36.0,39.8,Red,Tube Well,87.27,7.39,4188.93,8.27,21434.31,514643.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
5194,Uttar Pradesh,Agra,2021,Kharif,Wheat,1515.19,36.6,85.9,Red,Rain-fed,361.43,7.0,3498.66,4.82,56733.88,190205.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
5198,Uttar Pradesh,Agra,2021,Rabi,Sugarcane,574.6,35.1,36.4,Laterite,Sprinkler,237.25,6.84,1211.83,7.39,20597.93,108386.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
5203,Uttar Pradesh,Meerut,2021,Rabi,Barley,774.63,36.0,87.7,Sandy,Drip,133.45,39.29,4520.61,8.06,38886.39,554421.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
5204,Uttar Pradesh,Meerut,2021,Rabi,Cotton,2168.78,19.6,38.5,Red,Drip,195.55,24.58,1418.19,1.94,33162.79,47821.0,Higher relative rainfall,Lower relative temperature,Lower relative humidity,True,3,High relative climate deviation
5234,Punjab,Ludhiana,2021,Zaid,Barley,2038.73,37.8,57.2,Laterite,Tube Well,232.25,5.67,1023.53,4.71,45363.25,47717.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5244,Punjab,Amritsar,2021,Zaid,Barley,2085.87,18.8,67.5,Laterite,Sprinkler,335.7,30.56,4758.95,5.1,39085.71,197256.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5245,Punjab,Amritsar,2021,Rabi,Pulses,529.59,37.5,39.6,Red,Tube Well,98.71,47.3,900.47,4.17,64868.24,59277.0,Lower relative rainfall,Higher relative temperature,Lower relative humidity,True,3,High relative climate deviation
5250,Punjab,Amritsar,2021,Kharif,Rice,1705.82,37.7,88.5,Red,Sprinkler,128.24,31.86,1703.28,2.27,43767.77,55476.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
5251,Punjab,Amritsar,2021,Kharif,Maize,1552.2,37.1,85.0,Laterite,Drip,308.64,53.0,4282.15,2.63,48145.72,183160.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
5264,Punjab,Patiala,2021,Kharif,Sugarcane,423.64,20.0,40.0,Alluvial,Drip,272.3,57.65,1612.7,8.08,55958.98,117744.0,Lower relative rainfall,Lower relative temperature,Lower relative humidity,True,3,High relative climate deviation
5292,Punjab,Jalandhar,2021,Kharif,Wheat,2143.33,36.5,64.7,Black,Tube Well,438.62,10.98,790.43,3.33,45360.0,32715.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5296,Punjab,Bathinda,2021,Zaid,Rice,2198.88,18.2,43.2,Alluvial,Sprinkler,103.53,11.43,4140.95,4.9,34607.99,292323.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5341,Maharashtra,Nashik,2021,Zaid,Cotton,1822.02,18.9,35.7,Alluvial,Drip,228.4,24.71,2488.23,4.34,32918.57,135542.0,Moderate relative rainfall,Lower relative temperature,Lower relative humidity,True,2,High relative climate deviation
5347,Maharashtra,Nagpur,2021,Kharif,Barley,2129.72,37.1,72.1,Black,Sprinkler,204.12,51.53,4356.31,3.13,16758.4,152292.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5356,Maharashtra,Nagpur,2021,Kharif,Millets,458.54,23.5,86.0,Alluvial,Rain-fed,402.01,26.55,2740.21,1.74,16825.78,63409.0,Lower relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
5367,Maharashtra,Aurangabad,2021,Kharif,Maize,1968.82,37.4,40.2,Laterite,Sprinkler,430.92,34.63,4733.19,5.65,29273.36,330868.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
5377,Maharashtra,Aurangabad,2021,Zaid,Cotton,2072.08,24.2,85.3,Black,Drip,291.45,43.64,1712.25,7.41,23742.95,214800.0,Higher relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
5386,Maharashtra,Kolhapur,2021,Kharif,Rice,416.2,18.3,49.8,Sandy,Sprinkler,223.93,39.8,199.12,6.55,17777.47,22702.0,Lower relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5399,Maharashtra,Kolhapur,2021,Kharif,Rice,2045.99,22.6,40.2,Red,Tube Well,324.02,11.04,1947.24,4.65,14105.66,147212.0,Higher relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
5400,Maharashtra,Kolhapur,2021,Rabi,Rice,420.12,19.2,61.8,Alluvial,Tube Well,222.74,30.65,1965.59,6.18,30638.7,148310.0,Lower relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5423,Karnataka,Mysuru,2021,Zaid,Maize,649.4,37.9,38.6,Alluvial,Sprinkler,413.48,9.79,4958.58,1.46,21899.68,125670.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
5440,Karnataka,Hubli,2021,Rabi,Cotton,2024.84,36.2,37.9,Laterite,Drip,446.67,41.91,1974.81,6.31,58559.44,195248.0,Higher relative rainfall,Higher relative temperature,Lower relative humidity,True,3,High relative climate deviation
5444,Karnataka,Hubli,2021,Rabi,Rice,1320.81,37.6,35.6,Black,Tube Well,300.53,26.94,3479.47,8.42,54684.37,360590.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
5450,Karnataka,Hubli,2021,Rabi,Wheat,2089.81,26.7,85.0,Laterite,Tube Well,265.29,55.8,1997.9,3.72,45055.91,87282.0,Higher relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
5463,Karnataka,Belagavi,2021,Kharif,Pulses,2155.64,18.6,52.8,Laterite,Tube Well,197.99,10.66,4267.42,6.15,47709.07,389847.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5465,Karnataka,Belagavi,2021,Kharif,Wheat,2050.76,36.1,58.4,Laterite,Sprinkler,148.26,38.49,4487.45,4.81,19310.82,376953.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5476,Karnataka,Mangalore,2021,Rabi,Pulses,575.53,36.8,78.8,Red,Tube Well,208.04,48.98,3662.84,6.84,41487.92,425510.00000000006,Lower relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5487,Karnataka,Mangalore,2021,Rabi,Cotton,1388.81,19.8,87.2,Alluvial,Rain-fed,87.85,13.04,138.5,8.3,31208.76,13713.999999999998,Moderate relative rainfall,Lower relative temperature,Higher relative humidity,True,2,High relative climate deviation
5488,Karnataka,Mangalore,2021,Zaid,Sugarcane,525.87,23.9,40.6,Black,Tube Well,285.72,35.85,3524.45,3.45,63263.13,142013.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
5520,Tamil Nadu,Coimbatore,2021,Kharif,Rice,432.59,18.8,46.5,Sandy,Tube Well,381.51,37.33,666.58,1.72,39209.91,17382.0,Lower relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5528,Tamil Nadu,Madurai,2021,Rabi,Wheat,1433.14,36.1,88.7,Red,Tube Well,386.01,20.37,3148.2,5.68,56365.86,182351.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
5551,Tamil Nadu,Salem,2021,Kharif,Sugarcane,2075.74,24.9,37.3,Laterite,Rain-fed,362.68,40.21,1084.88,6.17,53222.93,53561.0,Higher relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
5554,Tamil Nadu,Salem,2021,Kharif,Maize,2140.01,21.3,85.3,Sandy,Canal,366.2,26.53,4776.51,3.78,48274.41,299687.0,Higher relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
5556,Tamil Nadu,Salem,2021,Zaid,Pulses,1865.58,36.3,39.2,Alluvial,Sprinkler,230.65,32.14,3095.32,4.59,26939.24,191292.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
5568,Tamil Nadu,Tiruchirappalli,2021,Kharif,Millets,429.78,18.4,51.0,Laterite,Sprinkler,201.14,8.97,1860.65,2.2,59527.92,39019.0,Lower relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5586,Rajasthan,Jaipur,2021,Zaid,Cotton,2091.57,19.5,43.0,Red,Rain-fed,265.48,57.15,2578.12,1.3,17025.46,32876.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5590,Rajasthan,Jaipur,2021,Kharif,Millets,458.58,31.1,86.1,Black,Drip,289.62,11.67,1169.61,6.18,57800.53,124226.0,Lower relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
5599,Rajasthan,Jodhpur,2021,Zaid,Pulses,1326.01,19.3,37.8,Red,Canal,412.3,31.33,2950.93,5.99,38275.79,228049.0,Moderate relative rainfall,Lower relative temperature,Lower relative humidity,True,2,High relative climate deviation
5615,Rajasthan,Jodhpur,2021,Rabi,Millets,2150.63,27.4,86.6,Alluvial,Canal,111.65,6.34,4373.99,4.83,36222.86,373605.0,Higher relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
5616,Rajasthan,Jodhpur,2021,Zaid,Cotton,1829.16,36.5,37.9,Red,Tube Well,248.89,34.8,4777.14,2.92,17825.52,247902.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
5620,Rajasthan,Udaipur,2021,Kharif,Barley,2033.93,36.2,40.6,Laterite,Canal,236.87,53.79,3146.11,1.58,54331.33,86354.0,Higher relative rainfall,Higher relative temperature,Lower relative humidity,True,3,High relative climate deviation
5637,Rajasthan,Kota,2021,Zaid,Pulses,2160.32,36.0,39.4,Alluvial,Sprinkler,130.79,7.54,2367.93,2.9,31803.04,67787.0,Higher relative rainfall,Higher relative temperature,Lower relative humidity,True,3,High relative climate deviation
5641,Rajasthan,Kota,2021,Rabi,Maize,2115.21,19.7,54.3,Sandy,Tube Well,344.68,17.65,365.83,6.33,49654.98,35580.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
5647,Rajasthan,Kota,2021,Zaid,Wheat,2086.82,35.6,38.9,Laterite,Drip,159.75,7.3,1409.83,2.86,44518.57,51134.0,Higher relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
5648,Rajasthan,Kota,2021,Zaid,Rice,599.0,36.2,36.1,Black,Canal,295.24,20.21,4229.5,4.88,16235.6,227874.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
