Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR,Estimated_Production_tons,Yield_per_Fertilizer_kg,Yield_per_Pesticide_kg,Profit_per_hectare_INR,Production_per_hectare,Fertilizer_per_hectare,Pesticide_per_hectare,Fertilizer_Use_Flag,Pesticide_Use_Flag,Analytical_Resource_Risk
3662,Uttarakhand,Almora,2019,Zaid,Millets,1154.87,30.5,59.8,Sandy,Rain-fed,142.75,14.36,264.39,5.39,64539.74,25284.0,1425.0620999999999,0.03775831873905429,0.3753481894150418,95.63145353455124,5.39,0.5399220847989712,0.05431370324142366,Lower relative use,Lower relative use,False
3663,Uttarakhand,Almora,2019,Rabi,Barley,1697.21,37.8,45.7,Alluvial,Rain-fed,121.75,25.6,105.24,6.52,14208.85,11621.0,686.1647999999999,0.0535523613963039,0.25468749999999996,110.42379323451159,6.52,1.1568795134929686,0.24325351577347018,Lower relative use,Moderate relative use,False
3664,Uttarakhand,Almora,2019,Zaid,Cotton,890.55,25.0,47.0,Black,Canal,150.02,54.88,453.73,7.81,13444.41,29527.0,3543.6313,0.05205972536995067,0.14231049562682213,65.07614660701297,7.81,0.3306371630705486,0.12095298966345625,Moderate relative use,Higher relative use,False
3665,Uttarakhand,Almora,2019,Rabi,Barley,1285.01,32.9,51.4,Red,Canal,429.06,27.66,1300.27,2.56,56334.88,30618.0,3328.6912,0.005966531487437654,0.09255242227042661,23.54741707491521,2.56,0.32997762003276243,0.021272504941281425,Higher relative use,Moderate relative use,False
3666,Uttarakhand,Almora,2019,Kharif,Barley,1251.0,33.9,84.0,Red,Drip,213.1,23.55,2209.01,2.91,62313.95,95057.0,6428.219100000001,0.013655560769591742,0.12356687898089172,43.03149374606724,2.91,0.09646855378653785,0.010660884287531518,Moderate relative use,Moderate relative use,False
3667,Uttarakhand,Almora,2019,Rabi,Maize,459.05,34.5,84.6,Red,Sprinkler,136.8,48.45,321.73,4.52,20923.73,13719.0,1454.2196,0.033040935672514614,0.09329205366357067,42.64134522736456,4.52,0.42520125571131073,0.15059211139775588,Lower relative use,Higher relative use,False
3668,Uttarakhand,Almora,2019,Zaid,Pulses,2042.56,29.3,75.4,Laterite,Sprinkler,244.66,21.12,2749.61,4.1,16348.2,177415.0,11273.401,0.01675794980789667,0.19412878787878785,64.52369608780882,4.1,0.0889798916937311,0.007681089318121479,Moderate relative use,Moderate relative use,False
3669,Uttarakhand,Almora,2019,Zaid,Millets,2119.75,36.1,77.0,Black,Drip,256.37,11.49,412.33,2.71,46604.52,10863.0,1117.4143,0.010570659593556188,0.23585726718885988,26.345402953944657,2.71,0.6217592704872311,0.02786602963645624,Moderate relative use,Lower relative use,False
3670,Uttarakhand,Almora,2019,Kharif,Sugarcane,1055.4,37.3,43.1,Black,Rain-fed,236.18,23.45,1421.82,7.01,54500.09,119358.0,9966.9582,0.029680751968837325,0.29893390191897656,83.94733510570958,7.01,0.16611104077872024,0.016492945661194806,Moderate relative use,Moderate relative use,False
3671,Uttarakhand,Almora,2019,Zaid,Cotton,1390.47,30.2,65.2,Red,Rain-fed,213.9,20.33,637.26,8.03,20973.72,46302.0,5117.1978,0.0375409069658719,0.39498278406296117,72.65794181338858,8.03,0.33565577629225124,0.03190220632081097,Moderate relative use,Moderate relative use,False
3672,Uttarakhand,Almora,2019,Zaid,Cotton,633.63,29.7,45.8,Laterite,Sprinkler,285.19,30.79,748.15,7.68,27785.24,67851.0,5745.7919999999995,0.02692941547740103,0.24943163364728807,90.691706208648,7.68,0.3811936109069037,0.04115484862661231,Moderate relative use,Moderate relative use,False
3673,Uttarakhand,Pauri,2019,Rabi,Wheat,961.37,31.4,39.0,Alluvial,Sprinkler,109.53,38.59,2193.61,6.73,46407.31,172246.0,14762.995300000002,0.06144435314525701,0.1743975123088883,78.52170622854564,6.73,0.04993139163297031,0.017592005871599783,Lower relative use,Moderate relative use,False
3674,Uttarakhand,Pauri,2019,Kharif,Wheat,1763.65,23.3,61.9,Red,Tube Well,396.75,14.18,3335.15,4.55,58572.03,171499.0,15174.932499999999,0.011468178954001259,0.32087447108603667,51.42167518702307,4.55,0.11896016670914351,0.004251682832856093,Higher relative use,Lower relative use,False
3675,Uttarakhand,Pauri,2019,Rabi,Maize,827.79,27.0,45.3,Sandy,Rain-fed,351.2,26.83,1415.76,3.58,64511.47,60679.99999999999,5068.4208,0.01019362186788155,0.1334327245620574,42.86037181443182,3.58,0.24806464372492512,0.018950952138780584,Higher relative use,Moderate relative use,False
3676,Uttarakhand,Pauri,2019,Kharif,Rice,553.05,29.9,85.1,Alluvial,Canal,178.09,26.61,1253.07,7.49,47684.25,120624.0,9385.4943,0.04205738671458251,0.2814731304021045,96.2627786157198,7.49,0.14212294604451467,0.021235844765256532,Moderate relative use,Moderate relative use,False
3677,Uttarakhand,Pauri,2019,Kharif,Millets,1315.62,20.3,54.1,Black,Drip,334.57,42.49,974.88,8.26,16090.45,112482.0,8052.5088,0.024688406013689213,0.1943986820428336,115.38035450516986,8.26,0.3431909568357131,0.04358485146889874,Moderate relative use,Moderate relative use,False
3678,Uttarakhand,Pauri,2019,Rabi,Maize,2063.3,22.9,49.1,Laterite,Drip,270.78,23.17,4319.25,8.26,32683.9,460219.0,35677.005,0.030504468572272694,0.3564954682779456,106.55067430688199,8.26,0.06269143948602188,0.005364357237946403,Moderate relative use,Moderate relative use,False
3679,Uttarakhand,Pauri,2019,Rabi,Maize,1605.8,35.3,86.1,Sandy,Sprinkler,386.26,54.4,2650.26,7.5,24484.31,245061.0,19876.95,0.019416973023352147,0.13786764705882354,92.466776844536,7.5,0.145744191135964,0.020526287986839024,Higher relative use,Higher relative use,False
3680,Uttarakhand,Pauri,2019,Rabi,Sugarcane,822.82,31.3,37.6,Sandy,Drip,130.41,49.75,1053.08,4.93,32795.36,74527.0,5191.684399999999,0.03780384939805229,0.09909547738693467,70.77050176624758,4.93,0.12383674554639724,0.047242374748357206,Lower relative use,Higher relative use,False
3681,Uttarakhand,Pauri,2019,Kharif,Barley,1146.37,26.1,70.4,Black,Drip,59.44,56.95,2458.51,3.9,29802.78,81581.0,9588.189,0.06561238223418574,0.06848112379280069,33.18310684113548,3.9,0.024177245567437184,0.02316443699639212,Lower relative use,Higher relative use,False
3682,Uttarakhand,Pauri,2019,Kharif,Millets,2197.78,18.3,46.1,Black,Tube Well,213.67,49.78,1476.48,7.58,44795.97,152243.0,11191.7184,0.03547526559648056,0.15226998794696664,103.1121315561335,7.58,0.1447158105765063,0.0337153229302124,Moderate relative use,Higher relative use,False
3683,Uttarakhand,Pauri,2019,Kharif,Rice,876.76,31.6,46.9,Laterite,Sprinkler,238.91,29.73,965.07,7.24,24066.48,68154.0,6987.1068000000005,0.03030429868988322,0.24352505886310125,70.62078398458142,7.24,0.24755717201861002,0.030806055519288757,Moderate relative use,Moderate relative use,False
3684,Uttarakhand,Pauri,2019,Rabi,Cotton,1973.26,24.6,43.7,Sandy,Sprinkler,379.29,45.78,717.21,3.0,50631.93,22518.0,2151.63,0.007909515146721505,0.0655307994757536,31.396662065503826,3.0,0.5288409252520182,0.06383067720751244,Higher relative use,Moderate relative use,False
3685,Uttarakhand,Pauri,2019,Kharif,Sugarcane,654.36,24.2,72.3,Laterite,Canal,119.54,55.41,518.81,8.44,55937.54,61816.0,4378.756399999999,0.07060398193073447,0.15231907597906516,119.1495923363081,8.44,0.2304119041653014,0.10680210481679228,Lower relative use,Higher relative use,False
3686,Uttarakhand,Pauri,2019,Kharif,Wheat,1461.14,28.1,76.3,Laterite,Drip,289.92,35.87,405.75,1.34,23016.36,6492.0,543.705,0.0046219646799117,0.03735712294396432,16.0,1.34,0.7145286506469501,0.0884041897720271,Moderate relative use,Moderate relative use,False
3687,Uttarakhand,Pauri,2019,Zaid,Cotton,1799.88,24.6,42.0,Laterite,Drip,243.56,38.13,766.82,4.77,54254.76,54482.00000000001,3657.7314,0.019584496633273114,0.12509834775767112,71.04926840718814,4.77,0.31762343183537206,0.04972483764116742,Moderate relative use,Moderate relative use,False
3688,Uttarakhand,Pauri,2019,Kharif,Maize,2012.17,20.0,52.3,Sandy,Tube Well,189.32,13.03,345.9,1.9,44780.47,9059.0,657.2099999999999,0.010035918022395944,0.14581734458940906,26.189650187915586,1.9,0.5473258167100318,0.03766984677652501,Moderate relative use,Lower relative use,False
3689,Uttarakhand,Pauri,2019,Rabi,Cotton,1050.68,19.7,71.6,Sandy,Rain-fed,185.3,43.63,3925.41,1.7,12223.37,80010.0,6673.196999999999,0.009174311926605503,0.03896401558560623,20.382584239608093,1.7,0.04720526008748131,0.011114762534359468,Moderate relative use,Moderate relative use,False
3690,Uttarakhand,Pauri,2019,Zaid,Rice,804.53,29.6,58.4,Laterite,Tube Well,338.62,57.21,4756.82,7.24,29156.48,326809.0,34439.3768,0.021380898942767703,0.12655130221989164,68.70325133177207,7.24,0.07118621263785471,0.012026942369061685,Moderate relative use,Higher relative use,False
3691,Uttar Pradesh,Lucknow,2019,Zaid,Cotton,2032.17,27.6,88.7,Sandy,Canal,87.4,9.71,4571.58,2.18,12202.4,95180.0,9966.0444,0.02494279176201373,0.22451081359423275,20.819935339641873,2.18,0.019118116712383903,0.0021239921427602714,Lower relative use,Lower relative use,False
3692,Uttar Pradesh,Lucknow,2019,Zaid,Rice,1367.21,37.5,53.1,Red,Canal,195.98,7.98,2112.87,2.79,42755.82,86326.0,5894.9073,0.014236146545565875,0.34962406015037595,40.85722264029496,2.79,0.09275535172537827,0.0037768532848684493,Moderate relative use,Lower relative use,False
3693,Uttar Pradesh,Lucknow,2019,Rabi,Barley,1224.63,32.7,58.1,Laterite,Sprinkler,399.6,24.54,3131.45,6.69,15987.07,368267.0,20949.4005,0.016741741741741742,0.2726161369193154,117.60270801066599,6.69,0.12760861581695382,0.007836625205575692,Higher relative use,Moderate relative use,False
3694,Uttar Pradesh,Lucknow,2019,Rabi,Millets,1130.75,32.8,42.6,Black,Tube Well,201.3,59.09,2903.29,5.39,54331.37,232584.0,15648.7331,0.026775956284153003,0.09121678795058384,80.11049533460316,5.39,0.06933513358982396,0.020352772199814694,Moderate relative use,Higher relative use,False
3695,Uttar Pradesh,Lucknow,2019,Rabi,Wheat,1728.31,21.9,72.4,Laterite,Rain-fed,439.53,21.32,607.58,4.25,34780.74,23747.0,2582.215,0.009669419607307807,0.199343339587242,39.084564995556136,4.25,0.7234109088515092,0.03509002929655354,Higher relative use,Moderate relative use,False
3696,Uttar Pradesh,Lucknow,2019,Kharif,Cotton,666.25,20.9,82.2,Sandy,Canal,321.89,12.22,3263.97,7.11,54079.8,380917.0,23206.8267,0.022088291031097582,0.5818330605564648,116.70358489814552,7.110000000000001,0.09861916623008177,0.0037439069599291665,Moderate relative use,Lower relative use,False
3697,Uttar Pradesh,Lucknow,2019,Zaid,Wheat,2050.17,23.1,46.2,Red,Canal,231.48,10.55,3342.01,5.51,31363.74,190850.0,18414.4751,0.023803352341454986,0.5222748815165876,57.10635216531369,5.51,0.0692637065717936,0.0031567828941265886,Moderate relative use,Lower relative use,False
3698,Uttar Pradesh,Lucknow,2019,Kharif,Sugarcane,823.27,27.5,36.3,Red,Drip,175.63,45.48,1680.87,8.25,28844.84,170079.0,13867.1775,0.04697375163696407,0.18139841688654354,101.1851005729176,8.25,0.10448755703891438,0.027057416694925843,Moderate relative use,Moderate relative use,False
3699,Uttar Pradesh,Lucknow,2019,Rabi,Rice,1654.19,37.3,68.3,Red,Tube Well,435.46,58.14,4479.74,3.98,61277.61,177508.0,17829.3652,0.009139760253525009,0.06845545235638115,39.62462107175863,3.9800000000000004,0.09720653430779465,0.012978431783987464,Higher relative use,Higher relative use,False
3700,Uttar Pradesh,Lucknow,2019,Rabi,Rice,1662.83,35.4,82.6,Laterite,Sprinkler,134.47,56.52,3205.42,8.1,20817.86,286302.0,25963.902,0.06023648397412062,0.14331210191082802,89.31809248086054,8.1,0.041950820797274614,0.01763263472493464,Lower relative use,Higher relative use,False
3701,Uttar Pradesh,Lucknow,2019,Zaid,Maize,1640.81,20.9,56.9,Alluvial,Drip,265.76,36.33,3260.34,7.79,25499.48,399383.0,25398.048600000002,0.02931216134858519,0.21442334159097165,122.49734690247028,7.79,0.0815129710398302,0.011143009624763061,Moderate relative use,Moderate relative use,False
3702,Uttar Pradesh,Lucknow,2019,Rabi,Cotton,1023.83,20.4,65.6,Black,Rain-fed,279.16,42.77,589.9,5.32,46153.45,55605.99999999999,3138.268,0.01905717151454363,0.12438625204582651,94.2634344804204,5.32,0.47323275131378206,0.0725038142057976,Moderate relative use,Moderate relative use,False
3703,Uttar Pradesh,Lucknow,2019,Kharif,Cotton,1474.46,21.9,85.6,Black,Tube Well,178.9,45.13,1759.69,2.66,60794.21,82679.0,4680.7754,0.014868641699273337,0.05894083758032351,46.984980309031705,2.66,0.10166563428785752,0.025646562746847457,Moderate relative use,Moderate relative use,False
3704,Uttar Pradesh,Lucknow,2019,Zaid,Millets,1646.2,35.0,39.5,Black,Tube Well,90.19,50.43,1661.72,2.96,35991.79,40325.0,4918.6912,0.03281960306020623,0.05869522109855245,24.267024528801482,2.96,0.05427508846255687,0.030348073080904123,Lower relative use,Higher relative use,False
3705,Uttar Pradesh,Lucknow,2019,Kharif,Millets,540.81,28.0,49.3,Laterite,Sprinkler,51.62,38.3,4580.64,3.94,24685.02,158478.0,18047.7216,0.07632700503680744,0.10287206266318538,34.5973488420832,3.94,0.011269167627231128,0.008361277026791014,Lower relative use,Moderate relative use,False
3706,Uttar Pradesh,Lucknow,2019,Kharif,Cotton,1941.28,31.3,56.3,Sandy,Tube Well,357.85,12.72,3011.0,4.46,19462.91,114499.0,13429.06,0.012463322621210002,0.35062893081761004,38.026901361673865,4.46,0.11884755895051478,0.004224510129525075,Higher relative use,Lower relative use,False
3707,Uttar Pradesh,Lucknow,2019,Zaid,Maize,1503.14,19.3,76.6,Sandy,Tube Well,92.29,25.74,2274.57,7.96,45538.79,201610.0,18105.5772,0.08624986455737349,0.30924630924630925,88.6365334986393,7.959999999999999,0.04057470203159278,0.011316424642899536,Lower relative use,Moderate relative use,False
3708,Uttar Pradesh,Lucknow,2019,Rabi,Cotton,1284.52,23.2,83.9,Red,Canal,403.4,38.41,804.72,3.85,25078.45,28524.0,3098.172,0.00954387704511651,0.1002343139807342,35.44586937071279,3.85,0.5012923749875733,0.047730887762202995,Higher relative use,Moderate relative use,False
3709,Uttar Pradesh,Kanpur,2019,Rabi,Cotton,1103.97,20.1,41.2,Black,Tube Well,332.4,34.78,3692.59,7.99,14589.74,413940.0,29503.794100000003,0.02403730445246691,0.22972972972972971,112.10017900714674,7.99,0.09001811736477648,0.009418863182752485,Moderate relative use,Moderate relative use,False
3710,Uttar Pradesh,Kanpur,2019,Kharif,Millets,1005.34,24.9,58.0,Sandy,Rain-fed,285.58,8.16,1541.94,3.08,30856.56,69342.0,4749.175200000001,0.01078506898242174,0.37745098039215685,44.97062142495817,3.08,0.18520824415995432,0.005292034709521771,Moderate relative use,Lower relative use,False
3711,Uttar Pradesh,Kanpur,2019,Kharif,Barley,753.92,31.5,38.1,Black,Sprinkler,253.78,40.55,886.27,6.72,21860.31,54548.0,5955.734399999999,0.02647962802427299,0.1657213316892725,61.54783530978145,6.72,0.2863461473365904,0.04575355140081465,Moderate relative use,Moderate relative use,False
3712,Uttar Pradesh,Kanpur,2019,Zaid,Barley,1275.15,22.3,80.3,Laterite,Tube Well,173.47,56.34,2725.33,6.19,31332.51,232626.00000000003,16869.7927,0.03568340347034069,0.1098686545970891,85.35700263821263,6.19,0.0636510074009386,0.020672725871729296,Moderate relative use,Higher relative use,False
3713,Uttar Pradesh,Kanpur,2019,Kharif,Barley,845.02,25.2,86.2,Laterite,Tube Well,331.45,41.16,825.35,3.64,46299.14,53724.0,3004.2740000000003,0.010982048574445619,0.08843537414965988,65.09238504876718,3.64,0.4015872054280002,0.049869752226328216,Moderate relative use,Moderate relative use,False
3714,Uttar Pradesh,Kanpur,2019,Rabi,Sugarcane,1157.68,21.5,62.4,Sandy,Rain-fed,80.73,49.68,4828.85,4.39,57644.36,374199.0,21198.6515,0.054378793509228286,0.08836553945249596,77.49236360624164,4.39,0.01671826625386997,0.010288163848535365,Lower relative use,Higher relative use,False
3715,Uttar Pradesh,Kanpur,2019,Zaid,Pulses,2159.01,30.1,85.9,Red,Sprinkler,372.72,28.37,2883.79,5.69,38635.3,239129.0,16408.7651,0.015266151534664091,0.2005639760310187,82.92178001865601,5.69,0.12924658175525958,0.009837748241030033,Higher relative use,Moderate relative use,False
3716,Uttar Pradesh,Kanpur,2019,Zaid,Barley,823.85,34.0,68.4,Black,Sprinkler,342.41,43.71,2650.5,3.57,45277.23,87186.0,9462.285,0.010426097368651615,0.08167467398764584,32.89417091114884,3.57,0.12918694585927185,0.01649122807017544,Moderate relative use,Moderate relative use,False
3717,Uttar Pradesh,Kanpur,2019,Kharif,Cotton,2042.27,19.7,84.3,Sandy,Tube Well,331.93,19.48,4562.3,3.8,28431.16,290077.0,17336.74,0.011448196908986834,0.1950718685831622,63.58130767376104,3.8000000000000003,0.07275497008088026,0.004269776209368082,Moderate relative use,Moderate relative use,False
3718,Uttar Pradesh,Kanpur,2019,Kharif,Millets,1916.74,20.9,85.0,Laterite,Tube Well,270.1,57.36,2523.66,1.44,13197.28,57346.0,3634.0703999999996,0.00533135875601629,0.02510460251046025,22.723346251079782,1.44,0.10702709556754873,0.02272889374955422,Moderate relative use,Higher relative use,False
3719,Uttar Pradesh,Kanpur,2019,Rabi,Wheat,761.91,23.0,60.4,Sandy,Sprinkler,202.14,49.74,4090.42,1.56,35997.19,112599.0,6381.055200000001,0.007717423567824281,0.031363088057901084,27.527491064487265,1.56,0.049417908185467506,0.012160120476625872,Moderate relative use,Higher relative use,False
3720,Uttar Pradesh,Kanpur,2019,Rabi,Millets,976.85,31.3,35.0,Alluvial,Tube Well,61.26,43.72,1832.82,7.16,60238.26,186538.0,13122.9912,0.1168788769180542,0.16376944190301923,101.7764974192774,7.16,0.03342390414770681,0.023853951833786188,Lower relative use,Moderate relative use,False
3721,Uttar Pradesh,Kanpur,2019,Kharif,Maize,1887.82,37.3,50.4,Sandy,Drip,371.9,10.64,3659.31,3.19,49743.55,100687.0,11673.1989,0.008577574616832482,0.299812030075188,27.515296599632173,3.19,0.10163118183482678,0.002907651989036185,Higher relative use,Lower relative use,False
3722,Uttar Pradesh,Kanpur,2019,Kharif,Maize,650.48,29.8,80.3,Alluvial,Rain-fed,85.22,43.5,3129.1,1.23,43012.57,44488.0,3848.7929999999997,0.014433231635766252,0.028275862068965516,14.217506631299734,1.23,0.027234668115432552,0.013901760889712697,Lower relative use,Moderate relative use,False
3723,Uttar Pradesh,Kanpur,2019,Zaid,Millets,862.09,31.5,81.5,Black,Sprinkler,120.59,36.47,3570.64,8.49,29066.08,315467.0,30314.7336,0.07040384774856953,0.2327940773238278,88.3502677391168,8.49,0.03377265700266619,0.010213855219232407,Lower relative use,Moderate relative use,False
3724,Uttar Pradesh,Kanpur,2019,Rabi,Wheat,854.42,37.2,62.2,Black,Drip,242.04,47.35,1635.21,7.98,27009.51,122191.0,13048.9758,0.032969757064947945,0.16853220696937699,74.72495887378379,7.9799999999999995,0.14801768580182362,0.02895652546156151,Moderate relative use,Higher relative use,False
3725,Uttar Pradesh,Kanpur,2019,Kharif,Sugarcane,1882.02,22.9,84.4,Black,Rain-fed,303.82,34.92,1606.94,6.53,33962.04,90894.0,10493.318200000002,0.02149298926996248,0.18699885452462772,56.563406225496905,6.530000000000001,0.18906742006546604,0.021730742902659715,Moderate relative use,Moderate relative use,False
3726,Uttar Pradesh,Kanpur,2019,Zaid,Sugarcane,1825.57,29.2,51.2,Red,Sprinkler,133.38,11.46,3993.78,4.16,52860.75,175225.0,16614.1248,0.03118908382066277,0.36300174520069806,43.874474808326944,4.16,0.03339693222961705,0.002869462013430885,Lower relative use,Lower relative use,False
3727,Uttar Pradesh,Varanasi,2019,Zaid,Wheat,762.42,30.8,66.1,Black,Drip,399.77,20.99,4670.01,8.25,48191.05,593050.0,38527.582500000004,0.02063686619806389,0.39304430681276803,126.99116275982279,8.25,0.08560367108421608,0.0044946370564516985,Higher relative use,Moderate relative use,False
3728,Uttar Pradesh,Varanasi,2019,Zaid,Cotton,1692.93,31.0,86.4,Black,Canal,333.47,7.34,3814.74,7.29,60549.3,253353.00000000003,27809.454599999997,0.021861036974840313,0.9931880108991826,66.41422482266158,7.29,0.08741618039499417,0.0019241154049817288,Moderate relative use,Lower relative use,False
3729,Uttar Pradesh,Varanasi,2019,Zaid,Maize,565.64,25.7,35.9,Sandy,Canal,223.53,15.36,908.31,2.8,39988.48,29914.0,2543.2679999999996,0.01252628282557151,0.18229166666666666,32.93369003974414,2.8,0.24609439508537836,0.016910526141955942,Moderate relative use,Lower relative use,False
